,insured,zipcode,uninsured,totalPop,%Insured,%Uninsured,vehicle_none,vehicle_totalpop,%vehicle,foodStamp,%foodstamp,poverty,%poverty,citizen_pop,foreign_pop,%Foreign,urban/rural
68,5579,10282,56,5635,99.00621118012423,0.9937888198757764,2094,2984,70.17426273458445,2434,43.19432120674357,5635.0,100.0,5635.0,1103.0,19.574090505767526,1
69,35684,10301,2986,39519,90.29580708013867,7.5558592069637385,3347,15897,21.054286972384727,14361,36.33948227434905,37497.0,94.88347377210961,39519.0,4114.0,10.41018244388775,1
70,15396,10302,2303,17758,86.69895258475053,12.968802793107331,1155,7215,16.008316008316008,6072,34.19303975672936,17677.0,99.54386755265232,17758.0,2560.0,14.416037842099335,1
71,22218,10303,2313,24562,90.45680319192249,9.416985587492874,1069,9585,11.152842983828899,8124,33.07548245256901,24493.0,99.71907825095676,24562.0,2978.0,12.12441983551828,1
72,36687,10304,4442,42054,87.23783706662861,10.562609977647785,3637,17206,21.13797512495641,14669,34.88134303514529,40944.0,97.36053645313169,42054.0,5204.0,12.374566034146573,1
73,37671,10305,3404,41533,90.70136999494378,8.195892422892639,1785,18292,9.758364312267657,14563,35.06368429923194,41103.0,98.96467868923506,41533.0,4271.0,10.28338911227217,1
74,51849,10306,2748,55031,94.21780451018516,4.99354909051262,1626,24532,6.628077612913745,20271,36.83560175173993,54594.0,99.20590212789155,55031.0,3155.0,5.7331322345587035,1
75,14358,10307,896,15275,93.99672667757774,5.865793780687397,348,6368,5.464824120603015,5128,33.57119476268412,15131.0,99.05728314238954,15275.0,253.0,1.6563011456628478,1
76,28936,10308,1401,30347,95.35044650212542,4.616601311497018,477,14097,3.38369865928921,10667,35.150097208949816,30330.0,99.94398128315814,30347.0,1722.0,5.674366494216891,1
77,32222,10309,1182,33459,96.30293792402642,3.532681789653008,335,15299,2.1896856003660368,11247,33.61427418631758,33376.0,99.75193520427986,33459.0,1159.0,3.4639409426462238,1
78,21825,10310,2399,24250,90.0,9.89278350515464,1340,9886,13.55452154562007,8304,34.243298969072164,24230.0,99.91752577319588,24250.0,2181.0,8.99381443298969,1
79,0,10311,0,0,,,0,0,,0,,0.0,,0.0,0.0,,1
80,58985,10312,1966,60951,96.77445817131795,3.225541828682056,636,27878,2.2813688212927756,21311,34.96415153155814,60814.0,99.77522928253843,60951.0,1614.0,2.6480287444012407,1
81,82547,10314,5047,88585,93.18394762092905,5.697352824970368,2063,39804,5.182896191337554,31297,35.32990912682734,87551.0,98.83275949652875,88585.0,5726.0,6.463848281311735,1
82,42166,10451,6080,48289,87.32009360309802,12.59085920188863,11137,17207,64.72365897599815,18489,38.28822299074323,48041.0,99.48642547992297,48289.0,8022.0,16.612479032491873,1
83,64454,10452,10662,75288,85.6099245563702,14.161619381574752,18398,28234,65.16256995112276,25765,34.221921156093934,74638.0,99.13664860269897,75288.0,18746.0,24.899054298161726,1
84,69517,10453,10891,80516,86.33936112077103,13.526504048884695,19737,29999,65.79219307310244,27240,33.83178498683492,79776.0,99.08092801430772,80516.0,18817.0,23.37051020915098,1
85,32335,10454,6549,38938,83.04227233037136,16.819045662334993,8606,12473,68.99703359255993,12838,32.970363141404285,38485.0,98.83661204992552,38938.0,6734.0,17.294159946581743,1
86,36083,10455,6546,42779,84.34746020243577,15.301900465181514,8829,14730,59.93890020366599,14225,33.25229668762711,42307.0,98.89665490076906,42779.0,8305.0,19.413731036256106,1
87,80822,10456,10755,92712,87.1753386832341,11.600440072482526,19173,31627,60.62225313814146,29771,32.111269307101566,90938.0,98.08654758823022,92712.0,18604.0,20.0664423159893,1
88,63711,10457,9871,74010,86.08431293068504,13.337386839616268,15005,25034,59.938483662219376,24089,32.54830428320497,72195.0,97.54762869882448,74010.0,17993.0,24.311579516281583,1
89,69433,10458,12265,81698,84.98739259222991,15.012607407770078,20565,31272,65.76170376055256,27000,33.04854464001567,78588.0,96.19329726553893,81698.0,19380.0,23.721510930500134,1
90,40834,10459,6996,47972,85.12048695072126,14.583507045776702,9649,16181,59.631666769668136,15870,33.08179771533394,47725.0,99.48511631785209,47972.0,9364.0,19.519719836571333,1
91,52757,10460,7448,60266,87.54023827697209,12.358543789201208,7610,20884,36.43937942922812,19974,33.14306574187768,59476.0,98.68914479142468,60266.0,11777.0,19.54169847011582,1
92,43959,10461,5414,50255,87.47189334394588,10.773057407223162,5635,22678,24.84787018255578,18881,37.570391005870064,49058.0,97.61814744801512,50255.0,6354.0,12.643518057904688,1
93,70404,10462,8014,78725,89.43029533185138,10.179739599872976,16788,36279,46.274704374431494,29438,37.39345824071133,78323.0,99.48936170212765,78725.0,12789.0,16.245157192759606,1
94,63530,10463,6106,71657,88.6584702122612,8.521149364332864,12470,31741,39.28672694622097,27607,38.52659195891539,68933.0,96.1985570146671,71657.0,9753.0,13.610673067530039,1
95,63530,10463,6106,71657,88.6584702122612,8.521149364332864,12470,31741,39.28672694622097,27607,38.52659195891539,68933.0,96.1985570146671,71657.0,9753.0,13.610673067530039,1
96,3956,10464,344,4300,92.0,8.0,149,1903,7.829742511823437,1890,43.95348837209303,4300.0,100.0,4300.0,108.0,2.511627906976744,1
97,3956,10464,344,4300,92.0,8.0,149,1903,7.829742511823437,1890,43.95348837209303,4300.0,100.0,4300.0,108.0,2.511627906976744,0
98,41359,10465,3146,44950,92.0111234705228,6.998887652947721,2297,19572,11.73615368894339,15647,34.809788654060064,43083.0,95.84649610678532,44950.0,2486.0,5.530589543937708,1
99,62590,10466,8375,71645,87.3612952753158,11.689580570870262,8768,30445,28.799474462144854,23056,32.180891897550424,70759.0,98.763347058413,71645.0,11225.0,15.667527392002235,1
100,88145,10467,13589,103045,85.54029792808967,13.187442379542919,18871,40065,47.10096093847498,35860,34.80032995293318,101603.0,98.60061138337619,103045.0,21367.0,20.73560095104081,1
101,63426,10468,11554,75537,83.96679772826562,15.295815295815295,21036,32192,65.34542743538768,25485,33.73843282100163,74642.0,98.81515019129698,75537.0,19412.0,25.69866423077432,1
102,62636,10469,6750,71664,87.40232194686314,9.418955123911587,6407,30632,20.91603551841212,21821,30.44903996427774,69058.0,96.36358562179058,71664.0,10275.0,14.337742799732084,1
103,13063,10470,1474,14574,89.6322217647866,10.113901468368327,1812,6862,26.406295540658697,5800,39.79689858652395,14515.0,99.5951694798957,14574.0,1963.0,13.46919171126664,1
104,13063,10470,1474,14574,89.6322217647866,10.113901468368327,1812,6862,26.406295540658697,5800,39.79689858652395,14515.0,99.5951694798957,14574.0,1963.0,13.46919171126664,1
105,19502,10471,1020,21601,90.28285727512615,4.722003610943938,1583,9109,17.378416950268967,8614,39.87778343595204,18796.0,87.01449006990417,21601.0,1718.0,7.953335493727143,1
106,57047,10472,11695,68972,82.71037522472888,16.956156121324597,13600,25764,52.78683434249341,21756,31.543234935916026,68324.0,99.06048831409848,68972.0,16666.0,24.163428637708055,1
107,56415,10473,5143,61818,91.25982723478599,8.319583292892037,7273,22523,32.29143542156906,20906,33.818628878320226,61472.0,99.44029247144844,61818.0,6276.0,10.152382801125885,1
108,9973,10474,2043,12793,77.9566950676151,15.969670913780973,1957,4043,48.40465001236706,3542,27.68701633705933,11858.0,92.69131556319863,12793.0,3474.0,27.155475650746503,1
109,41192,10475,2291,44749,92.05121902165412,5.119667478602874,5369,19005,28.250460405156534,18664,41.7081945965273,43407.0,97.00105030280007,44749.0,3368.0,7.526425171512213,1
110,41192,10475,2291,44749,92.05121902165412,5.119667478602874,5369,19005,28.250460405156534,18664,41.7081945965273,43407.0,97.00105030280007,44749.0,3368.0,7.526425171512213,0
111,1207,10501,19,1226,98.45024469820555,1.5497553017944536,0,621,0.0,385,31.402936378466556,1226.0,100.0,1226.0,17.0,1.3866231647634584,1
112,1207,10501,19,1226,98.45024469820555,1.5497553017944536,0,621,0.0,385,31.402936378466556,1226.0,100.0,1226.0,17.0,1.3866231647634584,0
113,5249,10502,264,5513,95.21131870125159,4.788681298748413,12,2851,0.4209049456331112,1879,34.08307636495556,5513.0,100.0,5513.0,425.0,7.709051333212407,1
114,137,10503,0,137,100.0,0.0,0,74,0.0,86,62.77372262773723,137.0,100.0,137.0,0.0,0.0,1
115,7696,10504,207,7903,97.3807414905732,2.6192585094268,19,3653,0.5201204489460717,2569,32.5066430469442,7892.0,99.8608123497406,7903.0,251.0,3.1760091104643804,1
116,7696,10504,207,7903,97.3807414905732,2.6192585094268,19,3653,0.5201204489460717,2569,32.5066430469442,7892.0,99.8608123497406,7903.0,251.0,3.1760091104643804,1
117,7696,10504,207,7903,97.3807414905732,2.6192585094268,19,3653,0.5201204489460717,2569,32.5066430469442,7892.0,99.8608123497406,7903.0,251.0,3.1760091104643804,0
118,864,10505,41,905,95.4696132596685,4.530386740331491,0,339,0.0,298,32.928176795580114,905.0,100.0,905.0,4.0,0.44198895027624313,1
119,5891,10506,59,5963,98.792554083515,0.9894348482307562,0,2559,0.0,1961,32.88613114204259,5942.0,99.64782827435855,5963.0,162.0,2.716753312091229,1
120,5891,10506,59,5963,98.792554083515,0.9894348482307562,0,2559,0.0,1961,32.88613114204259,5942.0,99.64782827435855,5963.0,162.0,2.716753312091229,1
121,5891,10506,59,5963,98.792554083515,0.9894348482307562,0,2559,0.0,1961,32.88613114204259,5942.0,99.64782827435855,5963.0,162.0,2.716753312091229,0
122,4669,10507,861,6859,68.07114739757982,12.552850269718618,51,2412,2.1144278606965177,2071,30.193905817174517,5529.0,80.60941828254848,6859.0,1265.0,18.442921708703892,1
123,4669,10507,861,6859,68.07114739757982,12.552850269718618,51,2412,2.1144278606965177,2071,30.193905817174517,5529.0,80.60941828254848,6859.0,1265.0,18.442921708703892,0
124,17119,10509,2063,19419,88.15592975951387,10.623616046140379,576,10148,5.675995270003941,6756,34.7906689324888,19164.0,98.68685308203307,19419.0,1677.0,8.635872084041402,1
125,17119,10509,2063,19419,88.15592975951387,10.623616046140379,576,10148,5.675995270003941,6756,34.7906689324888,19164.0,98.68685308203307,19419.0,1677.0,8.635872084041402,1
126,17119,10509,2063,19419,88.15592975951387,10.623616046140379,576,10148,5.675995270003941,6756,34.7906689324888,19164.0,98.68685308203307,19419.0,1677.0,8.635872084041402,1
127,17119,10509,2063,19419,88.15592975951387,10.623616046140379,576,10148,5.675995270003941,6756,34.7906689324888,19164.0,98.68685308203307,19419.0,1677.0,8.635872084041402,1
128,17119,10509,2063,19419,88.15592975951387,10.623616046140379,576,10148,5.675995270003941,6756,34.7906689324888,19164.0,98.68685308203307,19419.0,1677.0,8.635872084041402,0
129,17119,10509,2063,19419,88.15592975951387,10.623616046140379,576,10148,5.675995270003941,6756,34.7906689324888,19164.0,98.68685308203307,19419.0,1677.0,8.635872084041402,0
130,10071,10510,245,10423,96.62285330519045,2.350570852921424,25,4528,0.5521201413427562,3466,33.25338194377818,9791.0,93.93648661613739,10423.0,226.0,2.1682816847356805,1
131,10071,10510,245,10423,96.62285330519045,2.350570852921424,25,4528,0.5521201413427562,3466,33.25338194377818,9791.0,93.93648661613739,10423.0,226.0,2.1682816847356805,0
132,2162,10511,101,2263,95.53689792311091,4.4631020768890854,26,1181,2.201524132091448,807,35.660627485638535,2256.0,99.69067609368095,2263.0,135.0,5.965532479010164,1
133,23359,10512,1468,25076,93.15281544105918,5.854203222204498,287,11902,2.41135943538901,9128,36.401339926623066,24805.0,98.9192853724677,25076.0,876.0,3.4933801244217575,1
134,23359,10512,1468,25076,93.15281544105918,5.854203222204498,287,11902,2.41135943538901,9128,36.401339926623066,24805.0,98.9192853724677,25076.0,876.0,3.4933801244217575,0
135,12415,10514,273,12688,97.84836065573771,2.151639344262295,15,5800,0.25862068965517243,3948,31.116015132408574,12606.0,99.35372005044137,12688.0,545.0,4.295397225725094,1
136,12415,10514,273,12688,97.84836065573771,2.151639344262295,15,5800,0.25862068965517243,3948,31.116015132408574,12606.0,99.35372005044137,12688.0,545.0,4.295397225725094,0
137,5219,10516,258,5486,95.13306598614656,4.702880058330295,94,2901,3.240261978628059,2170,39.55523149835946,5486.0,100.0,5486.0,164.0,2.989427633977397,1
138,5219,10516,258,5486,95.13306598614656,4.702880058330295,94,2901,3.240261978628059,2170,39.55523149835946,5486.0,100.0,5486.0,164.0,2.989427633977397,1
139,5219,10516,258,5486,95.13306598614656,4.702880058330295,94,2901,3.240261978628059,2170,39.55523149835946,5486.0,100.0,5486.0,164.0,2.989427633977397,0
140,5219,10516,258,5486,95.13306598614656,4.702880058330295,94,2901,3.240261978628059,2170,39.55523149835946,5486.0,100.0,5486.0,164.0,2.989427633977397,0
141,551,10517,33,584,94.34931506849315,5.650684931506849,0,300,0.0,150,25.684931506849317,584.0,100.0,584.0,42.0,7.191780821917808,1
142,1412,10518,66,1478,95.53450608930987,4.465493910690121,0,728,0.0,494,33.42354533152909,1478.0,100.0,1478.0,14.0,0.9472259810554804,1
143,1412,10518,66,1478,95.53450608930987,4.465493910690121,0,728,0.0,494,33.42354533152909,1478.0,100.0,1478.0,14.0,0.9472259810554804,0
144,137,10519,0,137,100.0,0.0,0,73,0.0,71,51.82481751824818,137.0,100.0,137.0,0.0,0.0,1
145,137,10519,0,137,100.0,0.0,0,73,0.0,71,51.82481751824818,137.0,100.0,137.0,0.0,0.0,0
146,11680,10520,755,12797,91.2713917324373,5.899820270375869,109,6091,1.7895255294697094,5208,40.697038368367586,12435.0,97.17121200281315,12797.0,755.0,5.899820270375869,1
147,11680,10520,755,12797,91.2713917324373,5.899820270375869,109,6091,1.7895255294697094,5208,40.697038368367586,12435.0,97.17121200281315,12797.0,755.0,5.899820270375869,0
148,9716,10522,663,11058,87.86398987158618,5.995659251220835,107,5569,1.9213503321960854,3680,33.279073973593775,10056.0,90.9386869234943,11058.0,841.0,7.60535359016097,1
149,7716,10523,1330,9058,85.1843674100243,14.683153013910355,86,5154,1.6686069072564997,2763,30.503422389048357,8998.0,99.33760211967322,9058.0,1810.0,19.98233605652462,1
150,4110,10524,158,4268,96.29803186504218,3.7019681349578253,9,1967,0.45754956786985257,1454,34.06747891283974,4268.0,100.0,4268.0,172.0,4.029990627928772,1
151,4110,10524,158,4268,96.29803186504218,3.7019681349578253,9,1967,0.45754956786985257,1454,34.06747891283974,4268.0,100.0,4268.0,172.0,4.029990627928772,1
152,4110,10524,158,4268,96.29803186504218,3.7019681349578253,9,1967,0.45754956786985257,1454,34.06747891283974,4268.0,100.0,4268.0,172.0,4.029990627928772,0
153,4110,10524,158,4268,96.29803186504218,3.7019681349578253,9,1967,0.45754956786985257,1454,34.06747891283974,4268.0,100.0,4268.0,172.0,4.029990627928772,0
154,1516,10526,6,1522,99.60578186596584,0.39421813403416556,15,675,2.2222222222222223,614,40.34165571616295,1522.0,100.0,1522.0,10.0,0.657030223390276,1
155,1516,10526,6,1522,99.60578186596584,0.39421813403416556,15,675,2.2222222222222223,614,40.34165571616295,1522.0,100.0,1522.0,10.0,0.657030223390276,0
156,820,10527,16,836,98.08612440191388,1.9138755980861244,0,387,0.0,276,33.014354066985646,836.0,100.0,836.0,1.0,0.11961722488038277,1
157,12533,10528,533,13066,95.92071024031839,4.0792897596816164,219,6065,3.61088211046991,4589,35.12168988213684,13031.0,99.7321291902648,13066.0,2407.0,18.42185825807439,1
158,12275,10530,519,12800,95.8984375,4.0546875,246,6862,3.5849606528708833,5738,44.828125,12794.0,99.953125,12800.0,1188.0,9.28125,1
159,4804,10532,113,5019,95.71627814305639,2.251444510858737,10,2307,0.43346337234503685,1662,33.11416616855947,4917.0,97.96772265391512,5019.0,171.0,3.407053197848177,1
160,7420,10533,124,7590,97.76021080368906,1.6337285902503293,27,3596,0.7508342602892102,2591,34.13702239789196,7544.0,99.39393939393939,7590.0,354.0,4.664031620553359,1
161,685,10535,0,685,100.0,0.0,0,341,0.0,266,38.83211678832117,685.0,100.0,685.0,0.0,0.0,1
162,10498,10536,277,10775,97.4292343387471,2.5707656612529,92,5075,1.812807881773399,3459,32.10208816705337,10730.0,99.58236658932714,10775.0,454.0,4.213457076566125,1
163,10498,10536,277,10775,97.4292343387471,2.5707656612529,92,5075,1.812807881773399,3459,32.10208816705337,10730.0,99.58236658932714,10775.0,454.0,4.213457076566125,0
164,1457,10537,84,1541,94.5489941596366,5.4510058403634005,0,799,0.0,576,37.37832576249189,1541.0,100.0,1541.0,99.0,6.424399740428294,1
165,1457,10537,84,1541,94.5489941596366,5.4510058403634005,0,799,0.0,576,37.37832576249189,1541.0,100.0,1541.0,99.0,6.424399740428294,1
166,16538,10538,169,16718,98.92331618614666,1.010886469673406,90,7863,1.1446012972148036,5947,35.57243689436535,16718.0,100.0,16718.0,1094.0,6.543844957530805,1
167,16538,10538,169,16718,98.92331618614666,1.010886469673406,90,7863,1.1446012972148036,5947,35.57243689436535,16718.0,100.0,16718.0,1094.0,6.543844957530805,0
168,24889,10541,1482,26371,94.38019036062342,5.619809639376587,223,13690,1.6289262235208182,8644,32.778430852072354,26335.0,99.86348640552121,26371.0,1018.0,3.8603010883167115,1
169,24889,10541,1482,26371,94.38019036062342,5.619809639376587,223,13690,1.6289262235208182,8644,32.778430852072354,26335.0,99.86348640552121,26371.0,1018.0,3.8603010883167115,1
170,24889,10541,1482,26371,94.38019036062342,5.619809639376587,223,13690,1.6289262235208182,8644,32.778430852072354,26335.0,99.86348640552121,26371.0,1018.0,3.8603010883167115,0
171,24889,10541,1482,26371,94.38019036062342,5.619809639376587,223,13690,1.6289262235208182,8644,32.778430852072354,26335.0,99.86348640552121,26371.0,1018.0,3.8603010883167115,0
172,18609,10543,1717,20643,90.14678099113502,8.317589497650534,889,10134,8.772449180974935,7597,36.80182144068207,20264.0,98.16402654652909,20643.0,3003.0,14.547304170905392,1
173,18609,10543,1717,20643,90.14678099113502,8.317589497650534,889,10134,8.772449180974935,7597,36.80182144068207,20264.0,98.16402654652909,20643.0,3003.0,14.547304170905392,0
174,94,10545,37,131,71.7557251908397,28.24427480916031,0,0,,0,0.0,131.0,100.0,131.0,10.0,7.633587786259542,1
175,1433,10546,0,1433,100.0,0.0,17,655,2.595419847328244,472,32.93789253314724,1433.0,100.0,1433.0,209.0,14.584787159804605,1
176,6994,10547,258,7461,93.74078541750436,3.4579815038198634,123,3843,3.200624512099922,2584,34.633427154536925,7252.0,97.19876692132422,7461.0,604.0,8.09542956708216,1
177,3193,10548,140,3398,93.96703943496175,4.120070629782225,35,1690,2.0710059171597637,1295,38.11065332548558,3333.0,98.08711006474397,3398.0,101.0,2.972336668628605,1
178,14215,10549,2323,16557,85.85492540919249,14.0303195023253,799,8317,9.606829385595768,5834,35.235851905538446,16293.0,98.40550824424714,16557.0,3152.0,19.037265205049223,1
179,14215,10549,2323,16557,85.85492540919249,14.0303195023253,799,8317,9.606829385595768,5834,35.235851905538446,16293.0,98.40550824424714,16557.0,3152.0,19.037265205049223,0
180,32637,10550,4818,37679,86.61854083176304,12.78696356060405,3557,16596,21.43287539166064,13208,35.054008864354145,37359.0,99.15072056052443,37679.0,6480.0,17.19790864938029,1
181,32637,10550,4818,37679,86.61854083176304,12.78696356060405,3557,16596,21.43287539166064,13208,35.054008864354145,37359.0,99.15072056052443,37679.0,6480.0,17.19790864938029,1
182,17476,10552,1775,19620,89.072375127421,9.046890927624872,1009,10048,10.041799363057324,8127,41.42201834862385,19251.0,98.11926605504587,19620.0,2381.0,12.135575942915393,1
183,9370,10553,1236,10606,88.34621912125212,11.65378087874788,628,4891,12.839910038846861,3282,30.94474825570432,10579.0,99.74542711672638,10606.0,1327.0,12.511785781633039,1
184,4339,10560,350,4930,88.01217038539554,7.099391480730223,23,2351,0.9783071033602722,1734,35.172413793103445,4672.0,94.76673427991886,4930.0,207.0,4.198782961460446,1
185,4339,10560,350,4930,88.01217038539554,7.099391480730223,23,2351,0.9783071033602722,1734,35.172413793103445,4672.0,94.76673427991886,4930.0,207.0,4.198782961460446,1
186,4339,10560,350,4930,88.01217038539554,7.099391480730223,23,2351,0.9783071033602722,1734,35.172413793103445,4672.0,94.76673427991886,4930.0,207.0,4.198782961460446,1
187,4339,10560,350,4930,88.01217038539554,7.099391480730223,23,2351,0.9783071033602722,1734,35.172413793103445,4672.0,94.76673427991886,4930.0,207.0,4.198782961460446,1
188,4339,10560,350,4930,88.01217038539554,7.099391480730223,23,2351,0.9783071033602722,1734,35.172413793103445,4672.0,94.76673427991886,4930.0,207.0,4.198782961460446,0
189,4339,10560,350,4930,88.01217038539554,7.099391480730223,23,2351,0.9783071033602722,1734,35.172413793103445,4672.0,94.76673427991886,4930.0,207.0,4.198782961460446,0
190,24559,10562,5311,31745,77.36336430934006,16.730193731296268,1933,15652,12.3498594428827,10046,31.645928492676013,29748.0,93.70924555048039,31745.0,6760.0,21.29469207749252,1
191,24559,10562,5311,31745,77.36336430934006,16.730193731296268,1933,15652,12.3498594428827,10046,31.645928492676013,29748.0,93.70924555048039,31745.0,6760.0,21.29469207749252,0
192,20562,10566,3319,23977,85.75718396796931,13.84243233098386,1022,11989,8.524480774042873,9180,38.286691412603744,23808.0,99.29515785961547,23977.0,4786.0,19.960795762605834,1
193,20562,10566,3319,23977,85.75718396796931,13.84243233098386,1022,11989,8.524480774042873,9180,38.286691412603744,23808.0,99.29515785961547,23977.0,4786.0,19.960795762605834,0
194,19466,10567,887,20652,94.2572147975983,4.294983536703468,92,9824,0.9364820846905538,6924,33.527019174898314,20143.0,97.53534766608561,20652.0,1004.0,4.861514623281038,1
195,19466,10567,887,20652,94.2572147975983,4.294983536703468,92,9824,0.9364820846905538,6924,33.527019174898314,20143.0,97.53534766608561,20652.0,1004.0,4.861514623281038,0
196,12126,10570,505,12966,93.521517815826,3.8948017892950793,88,5884,1.495581237253569,4114,31.7291377448712,11979.0,92.38778343359556,12966.0,543.0,4.187875983341046,1
197,12126,10570,505,12966,93.521517815826,3.8948017892950793,88,5884,1.495581237253569,4114,31.7291377448712,11979.0,92.38778343359556,12966.0,543.0,4.187875983341046,0
198,30724,10573,7983,38958,78.86441809127778,20.491298321269056,2471,19391,12.743025114743952,12537,32.18081010318805,38569.0,99.00148878279172,38958.0,10351.0,26.56963909851635,1
199,30724,10573,7983,38958,78.86441809127778,20.491298321269056,2471,19391,12.743025114743952,12537,32.18081010318805,38569.0,99.00148878279172,38958.0,10351.0,26.56963909851635,1
200,30724,10573,7983,38958,78.86441809127778,20.491298321269056,2471,19391,12.743025114743952,12537,32.18081010318805,38569.0,99.00148878279172,38958.0,10351.0,26.56963909851635,0
201,4772,10576,106,4878,97.8269782697827,2.173021730217302,11,2387,0.4608294930875576,1872,38.37638376383764,4878.0,100.0,4878.0,174.0,3.5670356703567037,1
202,4772,10576,106,4878,97.8269782697827,2.173021730217302,11,2387,0.4608294930875576,1872,38.37638376383764,4878.0,100.0,4878.0,174.0,3.5670356703567037,1
203,4772,10576,106,4878,97.8269782697827,2.173021730217302,11,2387,0.4608294930875576,1872,38.37638376383764,4878.0,100.0,4878.0,174.0,3.5670356703567037,1
204,4772,10576,106,4878,97.8269782697827,2.173021730217302,11,2387,0.4608294930875576,1872,38.37638376383764,4878.0,100.0,4878.0,174.0,3.5670356703567037,0
205,6179,10577,329,6508,94.94468346650277,5.055316533497233,63,1111,5.6705670567056705,833,12.799631223110019,2573.0,39.535955746773205,6508.0,609.0,9.357713583282115,1
206,6179,10577,329,6508,94.94468346650277,5.055316533497233,63,1111,5.6705670567056705,833,12.799631223110019,2573.0,39.535955746773205,6508.0,609.0,9.357713583282115,1
207,6179,10577,329,6508,94.94468346650277,5.055316533497233,63,1111,5.6705670567056705,833,12.799631223110019,2573.0,39.535955746773205,6508.0,609.0,9.357713583282115,0
208,758,10578,85,843,89.91696322657177,10.083036773428232,0,512,0.0,308,36.5361803084223,843.0,100.0,843.0,119.0,14.116251482799525,1
209,758,10578,85,843,89.91696322657177,10.083036773428232,0,512,0.0,308,36.5361803084223,843.0,100.0,843.0,119.0,14.116251482799525,0
210,9106,10579,332,9438,96.48230557321466,3.517694426785336,88,4651,1.892066222317781,3175,33.64060182242,9438.0,100.0,9438.0,236.0,2.5005297732570457,1
211,9106,10579,332,9438,96.48230557321466,3.517694426785336,88,4651,1.892066222317781,3175,33.64060182242,9438.0,100.0,9438.0,236.0,2.5005297732570457,1
212,9106,10579,332,9438,96.48230557321466,3.517694426785336,88,4651,1.892066222317781,3175,33.64060182242,9438.0,100.0,9438.0,236.0,2.5005297732570457,0
213,9106,10579,332,9438,96.48230557321466,3.517694426785336,88,4651,1.892066222317781,3175,33.64060182242,9438.0,100.0,9438.0,236.0,2.5005297732570457,0
214,16752,10580,403,17270,97.00057903879559,2.3335263462652,139,6774,2.051963389430174,5797,33.566878980891715,17132.0,99.20092646207296,17270.0,1259.0,7.290098436595252,1
215,16752,10580,403,17270,97.00057903879559,2.3335263462652,139,6774,2.051963389430174,5797,33.566878980891715,17132.0,99.20092646207296,17270.0,1259.0,7.290098436595252,1
216,16752,10580,403,17270,97.00057903879559,2.3335263462652,139,6774,2.051963389430174,5797,33.566878980891715,17132.0,99.20092646207296,17270.0,1259.0,7.290098436595252,0
217,39130,10583,802,40054,97.6931142957008,2.0022968991860988,510,18313,2.784906896740021,13701,34.206321466020874,39917.0,99.6579617516353,40054.0,3658.0,9.132670894292705,1
218,2613,10588,135,2748,95.08733624454149,4.912663755458515,0,1245,0.0,1069,38.901018922852984,2748.0,100.0,2748.0,75.0,2.7292576419213974,1
219,8580,10589,218,9229,92.9678188319428,2.3621194062195254,62,3519,1.7618641659562375,3789,41.05536894571459,8798.0,95.32993823816231,9229.0,229.0,2.481308917542529,1
220,8580,10589,218,9229,92.9678188319428,2.3621194062195254,62,3519,1.7618641659562375,3789,41.05536894571459,8798.0,95.32993823816231,9229.0,229.0,2.481308917542529,0
221,6645,10590,292,6937,95.79068761712556,4.209312382874442,6,3328,0.18028846153846154,2478,35.721493440968715,6937.0,100.0,6937.0,163.0,2.3497188986593627,1
222,6645,10590,292,6937,95.79068761712556,4.209312382874442,6,3328,0.18028846153846154,2478,35.721493440968715,6937.0,100.0,6937.0,163.0,2.3497188986593627,0
223,21084,10591,2132,23394,90.12567324955117,9.11344789262204,1088,11223,9.694377617392853,8830,37.74472086859878,22974.0,98.20466786355476,23394.0,3639.0,15.555270582200563,1
224,21084,10591,2132,23394,90.12567324955117,9.11344789262204,1088,11223,9.694377617392853,8830,37.74472086859878,22974.0,98.20466786355476,23394.0,3639.0,15.555270582200563,0
225,4639,10594,178,5076,91.39085894405044,3.5066981875492518,39,2481,1.5719467956469164,1536,30.260047281323878,4810.0,94.75965327029157,5076.0,123.0,2.4231678486997636,1
226,6755,10595,368,8237,82.00801262595606,4.467645987616851,123,3316,3.7092882991556095,2277,27.643559548379265,7105.0,86.25713245113512,8237.0,747.0,9.0688357411679,1
227,6755,10595,368,8237,82.00801262595606,4.467645987616851,123,3316,3.7092882991556095,2277,27.643559548379265,7105.0,86.25713245113512,8237.0,747.0,9.0688357411679,0
228,1585,10596,142,1727,91.77764910248986,8.222350897510132,45,748,6.016042780748663,546,31.615518239722064,1716.0,99.36305732484077,1727.0,143.0,8.280254777070063,1
229,1154,10597,0,1154,100.0,0.0,0,598,0.0,388,33.62218370883882,1154.0,100.0,1154.0,0.0,0.0,0
230,28790,10598,699,29489,97.62962460578521,2.370375394214792,204,14630,1.3943950786056047,10340,35.063922140459155,29482.0,99.976262335108,29489.0,1031.0,3.496218929092204,1
231,28790,10598,699,29489,97.62962460578521,2.370375394214792,204,14630,1.3943950786056047,10340,35.063922140459155,29482.0,99.976262335108,29489.0,1031.0,3.496218929092204,0
232,10101,10601,1280,11519,87.68990363746852,11.112075701015712,1144,5623,20.34501155966566,5195,45.09940098966924,11210.0,97.31747547530168,11519.0,2260.0,19.619758659605868,1
